ASIN,title,rating,review_count,price,product_type
B078HFXGWJ,Soundnetic CCV 10 Pack Classroom Stereo Budget Headphones with Leatherette Earpads Volume Control,4.4,201,39.99,headphone
B07ZPZR3BH,"Mpow CH6 Pro Kids Headphones Over Ear with Microphone and Volume Limited 94dB, Wired Headphones for Teens Girls Boys, HD Stereo Headset with Sharing Function, Foldable Headset for School PC Cellphone",4.6,1366,19.99,headphone
B0854F11JB,"Earbuds Headphones with Microphone 5 Pack, Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, Compatible with iPhone and Android Smartphones, iPod, iPad, MP3 Players, Fits Most 3.5mm Jack",4.5,9699,11.99,headphone
B07P7SXYRB,"POWMEE M2 Kids Headphones Wired Headphone for Kids,Foldable Adjustable Stereo Tangle-Free,3.5MM Jack Wire Cord On-Ear Headphone for Children/Teens/Girls/School/Kindle/Airplane/Plane/ (Blue)",4.7,5789,12.99,headphone
B08P1H16XT,"Mpow CH8 Kids Headphones with Microphone 2 Pack, Wired On Ear Headphones for Kids with 91dB Volume Limit, Online Schooling Headsets with Sharing Splitter for Boys Girls Children School Travel",4.5,292,29.99,headphone
B08H239S2X,"2Pack Lightning to 3.5mm Headphones Jack Adapter for iPhone,[Apple MFi Certified] 2 in 1 Charger + Aux Audio Splitter Dongle Adapter for iPhone 7/7Plus/8/8Plus/11/X/XR/XS Support All iOS System",3.8,1315,10.99,headphone
B07Q34ZKLF,"Lavince Sleep Headphones Bluetooth Sports Headband, Wireless Sports Headband Headphones with Ultra-Thin HD Stereo Speakers Perfect for Workout,Jogging,Yoga,Insomnia,Side Sleepers,Air Travel,Meditation",4.2,9059,19.99,headphone
B08HGGQ6VJ,"Sleep Headphones Bluetooth Sleeping Headband - V 5.0 Sleeping Headphones Music Headband, Ultra-Soft Headphone Headband for Side Sleepers, Sleeping Gifts for Men Women Christmas Stocking Stuffers",4.3,5274,21.99,headphone
B07FFLMR5Q,"Kids Headphones with Pouch, Vogek Wired On-Ear Child Headset with Mic, HD Sound Sharing Function and 85dB Volume Limited Hearing Protection for Phone Tablet PC Kindle (Blue)",4.6,3029,16.99,headphone
B08NWSWPXL,"Earbuds/Earphones/Headphones, (2 Pack) Stereo Microphone and Remote Control Noise Isolation in-Ear Headphones, Compatible with Apple iPhone/iPod/iPad/Samsung/Huawei/MP3/MP4/MP5-1120F08",4.8,1081,12.98,headphone
B07MCND66X,AILIHEN I35 Kid Headphones with Microphone Volume Limited 85dB Children Girls Boys Teen Lightweight Foldable Wired Headset for School Online Course Chromebook Cellphones Tablets (Pink Purple),4.3,7981,19.98,headphone
B08P5S3YDF,VEATOOL Wireless Earbuds Bluetooth Headphones 48hrs Playtime Sport Earphones with LED Display TWS Stereo Deep Bass Ear Buds with Earhooks Waterproof in-Ear Built-in Mic Headset for Running Workout,4.7,1423,37.99,headphone
B07QJ1JZK6,"Sleep Headphones, Bluetooth 5.0 Wireless 3D Eye Mask, WATOTGAFER Sleeping Headphones for Side Sleepers, Washable Travel Music Play Adjustable Speakers Microphone Handsfree Long Play Time",4.4,6501,22.59,headphone
B08B181QJ5,"Wireless Foldable Headphones, Bluetooth Over-Ear Stereo Earbuds Wired Headsets with Built-in Microphone with 3.5mm Jack Fits iPhone/Samsung/LG/iPad/PC/TV with Carrying Case by Viceting (Black RED)",4.2,247,10.99,headphone
B08DQHBSCB,LilGadgets Connect+ Pro Kids Premium Volume Limited Wired Headphones with Shareport (Children) - Tie Dye Pattern!,4.6,4192,29.95,headphone
B08KXQDXJR,"Wireless Earbuds, Upgraded Boltune Bluetooth V5.2 in-Ear Stereo Wireless Headphones USB-C Quick Charge Bluetooth Earbuds IPX8 40Hours Play Time-Pink",4.5,4816,35.99,headphone
B08GCF8BK4,"Bluetooth Headphones Over Ear, PowerLocus Bluetooth Headphone Rose Gold, Wireless Headphones Foldable, Hi-Fi Stereo, Soft Memory Foam Earmuffs, Built-in Mic & Wired Mode for iPhone,Android,PC,Laptops",4.5,17412,21.99,headphone
B07MH24J4B,"Karvipark H-10 Gaming Headset for Xbox One/PS4/PS5/PC/Nintendo Switch|Noise Cancelling,Bass Surround Sound,Over Ear,3.5mm Stereo Wired Headphones with Mic for Clear Chat",4.3,9277,24.99,headphone
B08FMCNHM9,"Kids Headphones, Gorsun Lightweight Stereo Foldable Wired Headsets for Kids Adults Adjustable Headband Headset for Smartphones Computer Pad Mp3/4 Earphones",4.3,1842,12.99,headphone
B07NF1FRNH,Focal Stellia Closed-Back Circum-Aural Over-Ear Headphones (Cognac),4.4,16,2990.0,headphone
B087P9DWH6,"Active Noise Cancelling Headphones, Wireless Headphones Bluetooth Headphones with Mic, BesDio Over Ear Headphones with Quick Charge, Bluetooth 5.0 Deep Bass, 30H Playtime for Online Class Home Work PC",4.5,1169,29.99,headphone
B088NX4HP8,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones in Ear with Charging Case, Hands-Free Headset with Noise Cancellation Mic, Touch Control, 35 Hours Playback for iPhone and Android",4.3,25528,30.99,headphone
B07L3SXCL9,Jeecoo Xiberia Stereo Gaming Headset for PS4 PS5 Xbox One S- Over Ear Headphones with Noice Cancelling Microphone - LED Light Soft Earmuffs for PC Laptops Mobiles,4.4,8743,27.99,headphone
B08P15YWG1,"Mpow HC5 Pro Bluetooth 5.0 Headset with Charge Base, Wireless PC Headphones with USB Adapter, Dual CVC 8.0 Noise-Cancelling Microphone Headset for Cellphone, Office, Call Center, Skype, Zoom",4.6,49,99.99,headphone
B08N4SRPBM,"iPhone Earphones, Wired Earbuds,Stereo Headset,2Pack Noise Isolating Cancelling in Ear Headphones with Built-in Microphone&Volume Control Compatible with iPhone 12 11 Pro Max Plus SE X XS XR 8 7",3.8,2513,15.99,headphone
B08DW2SJCQ,AfterShokz OpenComm Wireless Stereo Bone Conduction Bluetooth Headset with Noise-Canceling Boom Microphone for Office Home Business Trucker Drivers Commercial Use,4.5,447,159.95,headphone
B083NX7DKB,ENACFIRE E60 Wireless Earbuds Bluetooth 5.0 Earbuds AptX Deep Bass CVC Noise Cancellation IPX8 Waterproof Sport Wireless Headphones 48H Playtime with Wireless Charging Case Type-C Dual Mics,4.4,21811,39.99,headphone
B07RR6N864,"Jabra Elite 85h Wireless Noise-Canceling Headphones, Gold Beige – Over Ear Bluetooth Headphones Compatible with iPhone and Android - Built-in Microphone, Long Battery Life - Rain and Water Resistant",4.4,1650,220.0,headphone
B07WT5TKGK,USB-Headphone Noise-Cancelling Microphone Computer-Headset Lightweight - Wired Headset with Mute Volume Call Control for Skype for Business Zoom LYNC 3CX Teams Call Center Business Office,3.8,18,31.99,headphone
B08CH44L8M,"HSPRO Wireless TV Headphones, Over Ear Headsets with Wireless 2.4GHz RF Transmitter Charging Dock, Rechargeable Digital Stereo Headsets for Watching TV Computer Games, 100ft Wireless Range",4.3,566,72.7,headphone
B086WJZT21,"Wireless Earbuds, Mpow M30 in-Ear Bluetooth Headphones, Immersive Sound w/Bass, IPX8 Waterproof Sport Earbuds, Touch Control, 25 Hrs w/Type-C Charging Case/Mics, Red",4.5,33941,37.99,headphone
B084V3TRTV,"Headphone 3.5mm Splitter Mic Cable for Computer, KOOPAO Headset 3.5mm Female to 2 Dual Male Microphone Audio Stereo Jack Earphones Port to Gaming Speaker PC Adapter",4.4,2213,5.99,headphone
B07PMH3393,"Wireless Headphones, Boltune Bluetooth Headphones with Magnetic Connection, 16 Hrs Work Time IPX7 Waterproof Bluetooth 5.0 Sports Earphones for Running Built-in Mic",4.5,17692,23.99,headphone
B08SQSJQ9L,"Sleep Headphones Bluetooth Sports Headband, Wireless Music Sleeping Headphones Eye Mask with Mic IPX6 Waterproof for Workout Running Insomnia Side Sleepers Travel Yoga Meditation Office, Leopard",4.4,2101,19.99,headphone
B081DZ72R5,"Wireless Earbuds Sport, Mpow Flame Lite in Ear Bluetooth Earbuds, Bass+ IPX7 Wireless Earphones Bluetooth Headphones, BT5.0/Touch Control/Mono&Twin Mode/30H Playtime/USB-C Charging/Built-in Mics,Black",4.3,8718,32.28,headphone
B089Q1XQ2F,"Mpow H19 IPO Active Noise Cancelling Headphones, Bluetooth 5.0 Headphones with Deep Bass, Fast Charge, 35H Playtime, Lightweight Headset, CVC 8.0 Mic for Home Office, Online Study, Travel",4.5,10502,54.99,headphone
B012MPFP7I,"Paw Patrol Marshall Kids Headphones, Adjustable Headband, Stereo Sound, 3.5Mm Jack, Wired Headphones for Kids, Tangle-Free, Volume Control, Foldable, Childrens Headphones Over Ear for School Home, Tra",4.5,2078,11.99,headphone
B083QFMD67,"Bluetooth Headphones, Spidoc 5.0 Auto Pairing Deep Bass HiFi Stereo Sound True Wireless Earbuds in Ear Bluetooth Earphones Binaural Call Headset with Built in Mic and Charging Case for Sports Running",4.1,10057,19.99,headphone
B08PFBFTY3,"Bluetooth Headphones, Mpow Wings Foldable Wireless Neckband Headset W/Retractable Earbuds, V5.0 Bluetooth Headset Neckband, 20H Playtime, cVc6.0 Noise Cancelling Mic, Carry Case for Home Office",4.4,42,29.99,headphone
B08F24NWCF,"2 Pack-Apple Earbuds/Headphones/Earphones with 3.5mm Wired in Ear Headphone Plug(Built-in Microphone & Volume Control) [Apple MFi Certified] Compatible with iPhone,iPad,iPod,Computer,MP3/4,Android",4.1,585,19.99,headphone
B08HM1RY58,"Bluetooth Headphones, Galirity Foldable Bluetooth Headset with Retractable Earbuds, Noise Cancelling Mic Wireless Neckband Earphones for Running, Workout, Gym (with Carry Case)",4.5,649,29.98,headphone
B07RRQ59JR,"AfterShokz Aeropex Open-Ear Wireless Bone Conduction Headphones with Sport Belt, Cosmic Black, 2.3",4.6,11738,159.95,headphone
B08634JBYT,"Mangotek Lightning to 3.5 mm Headphone Jack Adapter, Apple MFi Certified iPhone Headphones Adapter Aux Dongle Cable Adaptor Earphone Audio Converter for iPhone 12 11 Pro Max 7 8 Plus SE X XR XS Mini",4.3,1062,14.99,headphone
B08FMQ7WBJ,"[Apple MFi Certified] iPhone 3.5 mm Headphone Jack Adapter, 2 Pack Lightning to 3.5 mm Headphone AUX Audio Stereo Connector Compatible for iPhone 11/XS/XR/X 8 7/iPad/iPod, Support Call + Music Control",3.9,923,9.39,headphone
B08KPRF9XY,"Mpow LH1 Kids Headphones with Microphone for Boys Girls, Kids Online Learning Headset with 94dB Volume Limit & Stereo Sound, 3.5mm Audio Jack for Smartphone, Tablet, Kindle, PC, School, Travel",4.6,682,15.99,headphone
B08S74WDYJ,"3 Pack Lightning to 3.5 mm Headphone Jack Adapter, Apple MFi Certified iPhone Audio Dongle Cable Earphones Headphones Converter Compatible with iPhone 11/11 Pro/11 Pro Max/SE/X XR XS XS Max 8 7",4.8,2298,8.99,headphone
B08L43QHV4,Spider Man Bluetooth Kid Safe Headphones Over The Ear Padded Cushions Flying on a Web Design,4.2,90,14.48,headphone
B07L63WM6F,"iClever Kids Headphones for School with Microphone - 94dB Volume Control, Wired Headphones for Kids Girls Boys, Adjustable Foldable On-Ear Headphones for Online Learning/iPad/Tablet/Travel, Pink",4.5,8152,15.99,headphone
B08PNKYCCZ,Headphone Adapter Charger Aux Splitter for iPhone 12/11/ X/10/ XR/ 7/7 Plus/ 8/8 Plus Dongle for iPhone Earphone Converter Audio Jack Adapter,4.1,7,9.99,headphone
B07TX9DN24,Professional Headphones Ear Pads Cushions Replacement - Earpads Compatible with Bose QuietComfort 15 QC15 QC25 QC2 QC35/ Ae2 Ae2i Ae2w SoundTrue & SoundLink (Around-Ear Series Only),4.7,4370,14.95,headphone
B081Q5RCMV,"TaoTronics Trucker Bluetooth Headset with Microphone, Wireless Cell Phone Headset Noise Cancelling Mic, On Ear Bluetooth Headphones Bluetooth 5.0 34H for Home Office Online Class PC Call Center Skype",4.2,10336,48.98,headphone
B07WGYDYX3,"Mpow M5 Pro Bluetooth Headset with Microphone, Wireless Headphones for Cell Phone, Noise Canceling Headset with Charging Base for PC, Laptop Truck Driver, Office,Call Center,Skype",4.1,6134,34.99,headphone
B08S737M2G,Headphone Adapter for iPhone Charger Jack AUX Audio 3.5 mm Jack Adapter for iPhone Adapter Compatible with iPhone 7/7 Plus/8/8P lus/11/X/XS MAX/12 Dongle Accessory Connector Compatible All iOS Systems,4.8,4401,9.99,headphone
B089K5FPCS,"Headphone Stand Headset Holder, RIYO Universal Aluminum Alloy Gaming Headset Holder for All Headphone Sizes(Black)",4.7,165,9.99,headphone
B07KSLP7ZP,"PowerLocus Bluetooth Over-Ear Headphones, Wireless Stereo Foldable Headphones Wireless and Wired Headsets with Built-in Mic, Micro SD/TF, FM for iPhone/Samsung/iPad/PC (Black/White)",4.4,25233,20.99,headphone
B08HVQKLM3,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones with Wireless Charging Case, in-Ear Detection, 30H Playtime, IPX5 Water Resistance, Type-C Low Latency Stereo Earphones for iPhones and Android",4.4,1890,42.99,headphone
B089WDYVP9,"6amLifestyle Dual Rotatable Headphone Stand Hanger Under Desk Clamp Headset Holder Aluminum Load up to 11lb Headset Stand Hanger Compatible with Universal Headphones, Black 6A-13BK",4.8,217,15.77,headphone
B07R51YCGC,"Bluetooth Headphones, LETSCOM Wireless Earbuds V5.0 IPX7 Waterproof Noise Cancelling Headsets, Richer Bass & HiFi Stereo Sports Earphones 8 Hours Playtime Running Headphones",4.4,16979,17.95,headphone
B08R8FZ97C,MIFA Bluetooth Headphones Wireless for Sports,5.0,21,29.99,headphone
B07ZRJ7T36,"[Newest Upgrade] Foldable Headphone Stand Hanger with Cable Clip Organizer, Aluminum Headset Stand Holder Under Desk, Headphone Bracket Clamp Hook Save Space, Universal Fit PC Gaming Headsets APPHOME",4.8,749,13.99,headphone
B08F3P3VFY,Star Wars Kid Safe Headphones Mandalorian The Child Print Over The Ear Padded Cushions,4.1,60,11.84,headphone
B07H2DGZJR,SONY WH-1000XM3 Wireless Noise canceling Stereo Headset(International Version/Seller Warrant) (Silver),4.6,4281,235.0,headphone
B07RQLRTR4,"AfterShokz Aeropex Open-Ear Wireless Bone Conduction Headphones, IP67 Rated, Blue Eclipse",4.7,3743,159.95,headphone
B0055CR9M0,"Cyber Acoustics Stereo Headset, headphone with microphone, great for K12 School Classroom and Education (AC-204), Black",4.2,7305,14.5,headphone
B08Q75PWYD,"Wireless Earbuds, Bluetooth 5.0 Headphones Hi-Fi Stereo Bluetooth Earbuds Half in-Ear True Wireless Earbuds with Buit-in Mic Headset with,for Work/Travel/Gym,Compatible iphone airpods/Samsung/LG",4.8,166,49.96,headphone
B08P4QLWWC,"Kids Headphones Boys, Wired Dinosaur Headphones w/Mic 3.5mm Jack & Adjustable Headband & Tangle-Free Cord, Over On Ear Headset for School Birthday Xmas, w/1pc Dinosaur Party Bag, Green",4.2,12,19.99,headphone
B083S6Q8VK,"Active Noise Cancelling Stereo Headphones Bluetooth 5.0,Srhythm NC25 (Upgrated 2020) ANC Headset Over-Ear with Hi-Fi,Mic,50H Playtime,Voice Assistant,Low Latency Game Mode",4.4,2564,59.99,headphone
B07DP82B3B,"Kid's Wireless Headphones for Odyssey, CR-V, Pilot Wireless DVD Headphones by AV2GO",4.3,145,34.0,headphone
B08L9D2YLS,Open-Ear Bone Conduction Headphones Microphone Noise Reduction IP56 Sweatproof Bluetooth 5.0 Wireless Sports Headset Lightweight 1.2 oz (Grey),4.5,173,45.99,headphone
B08L614VDG,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones with Immersive Sound, 30-Hours Playtime, USB C Quick Charge, IPX6 Water-Resistant, Noise Cancelling Mics Earphones for iPhone and Android",4.6,637,33.99,headphone
B07VGP7C9S,"eKids Disney Frozen 2 Wireless Bluetooth Portable Kids Headphones with Microphone, Anna & Elsa Volume Reduced to Protect Hearing Stream Disney Plus, Adjustable Kids Headband for School Home Travel",4.6,1239,29.99,headphone
B08RYHX9MD,"Lighting Headphones/Earphones/Earbuds, Built-in Microphone and Volume Control,Suitable for Apple iPhone 11 Pro Max/X/XS/XS MAX/XR/8/8P/7/7P/iPad Pro/iPad Air/iPad Mini/iPod",4.8,277,13.99,headphone
B07TYQBGS3,KLOKOL Bluetooth Headphones Neckband 20Hrs Playtime V5.0 Wireless Headset Sport Noise Cancelling Earbuds w/Mic for Gym Running Compatible with iPhone Samsung Android,4.2,2580,19.99,headphone
B07T1KR3WQ,"RUNMUS Gaming Headset for PS4, Xbox One, PC Headset w/Surround Sound, Noise Canceling Over Ear Headphones with Mic & LED Light, Compatible with PS5, PS4, Xbox One, Switch, PC, PS3, Mac, Laptop, Red",4.5,5058,29.95,headphone
B08N5ZBKDM,"RCX iPhone Headphone Adapter, Apple MFi Certified iPhone Lightning to 3.5mm Jack Adapter Converter Compatible for iPhone 12 Pro SE 11 Pro Max X XR XS Max 7 7P 8 8P iPad iPod Support All iOS (Black)",4.3,3241,11.68,headphone
B07XDGVDFW,"USB C Headphones,KINGONE Type C Earbuds USB C Earphones HiFi Stereo Magnetic with Mic & Volume Control Compatible with Google Pixel 3/2/XL,iPad Pro 2018,MacBook,Sony XZ2 Pro,Samsung S9 (White)",4.3,1940,15.98,headphone
B0852X9474,"Over Ear Headphones, Sopownic DJ Headphone with 50mm Driver, Professional Monitor Recording, Mixing Foldable Studio Headsets with Stereo Sound for Electric Drum Keyboard Guitar Amp PC",4.6,646,20.99,headphone
B07RS192GR,"NPET HS10 Stereo Gaming Headset for PS4, PC, Xbox One Controller, Noise Cancelling Over-Ear Headphones with Mic, Soft Memory Earmuffs, LED Backlit, Volume Control (Blue)",4.3,2406,19.99,headphone
B07TWQSFG2,"Frozen 2 Kids Headphones, Adjustable Headband, Stereo Sound, 3.5Mm Jack, Wired Headphones for Kids, Tangle-Free, Volume Control, Foldable, Childrens Headphones Over Ear for School Home, Travel",4.5,2439,15.99,headphone
B085XRGSWV,"50MM Drivers Studio Headphones MAONO AU-MH601 Over Ear Stereo Monitor Closed Back Headphones for Music, DJ, Podcast (Black)",4.5,1058,42.99,headphone
B08PBLSQVC,"Lighting Headphones/Earphones/Earbuds, Built-in Microphone and Volume Control,Suitable for Apple iPhone 11 Pro Max/X/XS/XS MAX/XR/8/8P/7/7P/iPad Pro/iPad Air/iPad Mini/iPod",4.6,518,13.99,headphone
B08QMQM5FB,"Lavince Sleep Headphones Bluetooth Sports Headband, Wireless Sports Headband Headphones with Ultra-Thin HD Stereo Speakers Perfect for Workout,Jogging,Yoga,Insomnia,Side Sleepers,Air Travel,Meditation",4.5,20,19.99,headphone
B07M9FBX3Y,"Bluetooth Headphones Wireless,MKay Girls Over Ear Headset V5.0 with Microphone, Foldable & Lightweight, Support Tf Card MP3 Mode and Fm Radio for Cellphones Laptop TV-Rose Gold",4.4,5499,25.99,headphone
B08BLPNGNL,"Wireless TV Headphones, Jelly Comb YP690 Wireless Headphones for TV Watching, Wireless Headset 15 Hours Battery for Optical Digital,RCA, 3.5mm Ported TVs, 100ft Range",4.5,159,53.19,headphone
B082HMMBH1,"PowerLocus Wireless Bluetooth Headphones for Kids, Kid Headphone Over-Ear with LED Lights, Foldable Headphones with Microphone,Volume Limited, Wireless and Wired Headphone for Phones,Tablets,PC,Laptop",4.5,3112,23.99,headphone
B071G1RLYC,"eKids Spiderman Wireless Bluetooth Portable Kids Headphones with Microphone, Volume Reduced to Protect Hearing Rechargeable Battery, Adjustable Kids Headband for School Home or Travel",4.6,2828,38.6,headphone
B08QCMF68L,Bluetooth Headphones Wireless Earbuds Bass with Charging Case,5.0,23,25.98,headphone
B08D9CHG5K,"Gaming Headset Xbox One Headset with Stereo Surround Sound,PS4 Gaming Headset with Mic & LED Light Noise Cancelling Over Ear Headphones Compatible with PC, PS4, Xbox One Controller",4.4,718,21.99,headphone
B083W69XHY,"Sennheiser HD 350BT Bluetooth 5.0 Wireless Headphone - 30-Hour Battery Life, USB-C Fast Charging, Virtual Assistant Button, Foldable - White (HD 350BT White)",4.3,394,99.95,headphone
B088NDSKHB,Skullcandy Ink'd Plus in-Ear Earbud - Mod White,4.5,9342,12.98,headphone
